"Date","Price","Open","High","Low","Vol.","Change %"
"Aug 04, 2014","2,375.62","2,336.63","2,375.62","2,332.14","116.71K","1.98%"
"Aug 01, 2014","2,329.40","2,341.23","2,371.50","2,328.97","126.32K","-0.89%"
"Jul 31, 2014","2,350.25","2,321.97","2,350.55","2,316.59","110.99K","1.22%"
"Jul 30, 2014","2,322.01","2,324.69","2,339.04","2,316.06","123.02K","-0.40%"
"Jul 29, 2014","2,331.37","2,326.04","2,342.77","2,316.22","134.27K","0.32%"
"Jul 28, 2014","2,323.90","2,272.38","2,331.47","2,272.38","179.87K","2.81%"
"Jul 25, 2014","2,260.45","2,243.07","2,260.89","2,239.07","98.97K","1.05%"
"Jul 24, 2014","2,237.01","2,199.83","2,239.82","2,199.83","119.44K","1.78%"
"Jul 23, 2014","2,197.83","2,191.39","2,210.28","2,190.55","84.21K","0.23%"
"Jul 22, 2014","2,192.70","2,162.44","2,197.59","2,162.24","78.54K","1.22%"
"Jul 21, 2014","2,166.30","2,164.22","2,171.94","2,158.95","54.17K","0.10%"
"Jul 18, 2014","2,164.14","2,147.66","2,176.32","2,145.45","65.47K","0.33%"
"Jul 17, 2014","2,157.07","2,166.83","2,166.93","2,147.08","59.45K","-0.64%"
"Jul 16, 2014","2,170.87","2,172.82","2,183.25","2,166.77","81.56K","-0.19%"
"Jul 15, 2014","2,174.98","2,170.09","2,176.27","2,165.21","71.82K","0.15%"
"Jul 14, 2014","2,171.76","2,149.54","2,171.90","2,145.28","66.16K","1.11%"
"Jul 11, 2014","2,148.01","2,136.32","2,154.74","2,134.80","61.37K","0.24%"
"Jul 10, 2014","2,142.85","2,146.60","2,151.77","2,139.52","55.73K","-0.27%"
"Jul 09, 2014","2,148.71","2,178.14","2,178.51","2,148.26","62.02K","-1.46%"
"Jul 08, 2014","2,180.47","2,174.83","2,180.78","2,163.36","50.74K","0.19%"
"Jul 07, 2014","2,176.29","2,178.55","2,186.20","2,171.08","50.24K","-0.11%"
"Jul 04, 2014","2,178.70","2,180.45","2,183.80","2,174.07","52.85K","-0.07%"
"Jul 03, 2014","2,180.19","2,169.00","2,184.96","2,164.84","63.69K","0.43%"
"Jul 02, 2014","2,170.87","2,164.00","2,171.51","2,155.61","59.69K","0.29%"
"Jul 01, 2014","2,164.56","2,169.20","2,171.15","2,157.13","53.32K","-0.03%"
"Jun 30, 2014","2,165.12","2,152.31","2,168.22","2,152.31","54.30K","0.69%"
"Jun 27, 2014","2,150.26","2,146.37","2,159.53","2,138.93","52.72K","0.05%"
"Jun 26, 2014","2,149.08","2,135.16","2,151.11","2,134.89","44.35K","0.74%"
"Jun 25, 2014","2,133.37","2,141.73","2,141.73","2,126.03","37.67K","-0.53%"
"Jun 24, 2014","2,144.82","2,131.69","2,145.21","2,130.29","40.16K","0.50%"
"Jun 23, 2014","2,134.11","2,137.93","2,147.23","2,132.45","41.18K","-0.12%"
"Jun 20, 2014","2,136.73","2,124.96","2,137.03","2,120.81","42.39K","0.46%"
"Jun 19, 2014","2,126.91","2,161.43","2,166.41","2,119.50","53.16K","-1.54%"
"Jun 18, 2014","2,160.24","2,169.25","2,172.55","2,158.50","49.46K","-0.43%"
"Jun 17, 2014","2,169.67","2,185.68","2,185.68","2,168.45","49.93K","-1.01%"
"Jun 16, 2014","2,191.86","2,176.44","2,196.34","2,174.28","63.30K","0.72%"
"Jun 13, 2014","2,176.24","2,150.99","2,183.64","2,150.57","59.25K","1.06%"
"Jun 12, 2014","2,153.41","2,156.76","2,160.99","2,148.41","43.03K","-0.34%"
"Jun 11, 2014","2,160.77","2,156.15","2,163.61","2,152.08","42.56K","-0.02%"
"Jun 10, 2014","2,161.27","2,138.67","2,161.53","2,132.45","50.51K","1.26%"
"Jun 09, 2014","2,134.28","2,128.22","2,153.90","2,126.66","39.31K","-0.02%"
"Jun 06, 2014","2,134.72","2,149.21","2,149.78","2,123.98","35.74K","-0.74%"
"Jun 05, 2014","2,150.60","2,126.61","2,150.93","2,123.52","36.48K","1.05%"
"Jun 04, 2014","2,128.27","2,149.41","2,149.45","2,117.31","41.82K","-1.01%"
"Jun 03, 2014","2,149.92","2,157.64","2,168.99","2,149.29","41.98K","-0.30%"
"May 30, 2014","2,156.46","2,156.38","2,166.91","2,146.22","43.92K","0.06%"
"May 29, 2014","2,155.16","2,171.26","2,178.09","2,154.93","44.89K","-0.65%"
"May 28, 2014","2,169.35","2,147.47","2,171.17","2,142.01","50.06K","1.03%"
"May 27, 2014","2,147.28","2,154.39","2,160.03","2,145.75","35.90K","-0.40%"
"May 26, 2014","2,155.98","2,161.89","2,165.42","2,147.45","39.55K","0.35%"
"May 23, 2014","2,148.41","2,130.78","2,148.58","2,128.66","37.62K","0.82%"
"May 22, 2014","2,130.87","2,134.09","2,160.91","2,128.86","46.25K","-0.24%"
"May 21, 2014","2,135.91","2,106.76","2,136.10","2,096.51","38.95K","0.95%"
"May 20, 2014","2,115.77","2,124.71","2,131.57","2,110.72","37.30K","0.03%"
"May 19, 2014","2,115.14","2,139.36","2,139.36","2,105.71","42.89K","-1.44%"
"May 16, 2014","2,145.95","2,143.93","2,150.50","2,132.19","42.25K","0.09%"
"May 15, 2014","2,144.08","2,169.28","2,171.45","2,142.34","46.73K","-1.30%"
"May 14, 2014","2,172.37","2,175.09","2,184.22","2,169.00","48.51K","-0.11%"
"May 13, 2014","2,174.85","2,180.06","2,185.05","2,167.77","64.91K","-0.24%"
"May 12, 2014","2,180.05","2,150.31","2,184.33","2,139.48","83.47K","2.16%"
"May 09, 2014","2,133.91","2,138.84","2,141.56","2,120.59","49.18K","-0.07%"
"May 08, 2014","2,135.50","2,132.04","2,168.21","2,128.32","48.33K","-0.09%"
"May 07, 2014","2,137.32","2,151.47","2,153.72","2,136.99","44.61K","-0.93%"
"May 06, 2014","2,157.33","2,151.39","2,173.62","2,150.11","48.09K","0.04%"
"May 05, 2014","2,156.47","2,152.59","2,161.70","2,131.23","49.34K","-0.10%"
"Apr 30, 2014","2,158.66","2,158.76","2,164.18","2,153.12","45.34K","0.01%"
"Apr 29, 2014","2,158.47","2,134.41","2,159.38","2,131.78","48.21K","1.10%"
"Apr 28, 2014","2,134.97","2,165.77","2,171.39","2,132.70","60.49K","-1.52%"
"Apr 25, 2014","2,167.83","2,195.82","2,201.71","2,167.64","60.25K","-1.03%"
"Apr 24, 2014","2,190.47","2,192.77","2,209.45","2,186.76","45.06K","-0.19%"
"Apr 23, 2014","2,194.67","2,191.23","2,205.59","2,187.39","47.76K","-0.10%"
"Apr 22, 2014","2,196.80","2,184.02","2,196.85","2,165.07","57.10K","0.44%"
"Apr 21, 2014","2,187.25","2,209.94","2,231.71","2,186.76","56.28K","-1.67%"
"Apr 18, 2014","2,224.48","2,215.88","2,228.77","2,203.05","50.76K","-0.01%"
"Apr 17, 2014","2,224.80","2,238.78","2,241.62","2,221.95","48.33K","-0.35%"
"Apr 16, 2014","2,232.53","2,223.47","2,245.32","2,221.15","51.68K","0.14%"
"Apr 15, 2014","2,229.46","2,261.41","2,261.47","2,225.68","68.22K","-1.73%"
"Apr 14, 2014","2,268.61","2,267.94","2,275.83","2,255.46","62.27K","-0.09%"
"Apr 11, 2014","2,270.67","2,269.57","2,281.11","2,261.13","90.62K","-0.14%"
"Apr 10, 2014","2,273.76","2,241.45","2,290.74","2,229.51","114.55K","1.57%"
"Apr 09, 2014","2,238.62","2,239.79","2,246.79","2,228.99","66.36K","0.06%"
"Apr 08, 2014","2,237.32","2,179.92","2,243.97","2,178.91","97.22K","2.37%"
"Apr 04, 2014","2,185.47","2,157.98","2,186.15","2,155.28","47.95K","0.95%"
"Apr 03, 2014","2,165.01","2,188.64","2,196.14","2,160.75","71.54K","-0.72%"
"Apr 02, 2014","2,180.73","2,166.07","2,182.68","2,164.01","65.04K","0.81%"
"Apr 01, 2014","2,163.11","2,143.72","2,170.09","2,141.15","48.87K","0.78%"
"Mar 31, 2014","2,146.30","2,156.05","2,165.25","2,134.42","55.46K","-0.26%"
"Mar 28, 2014","2,151.97","2,154.51","2,172.67","2,144.58","70.09K","-0.17%"
"Mar 27, 2014","2,155.71","2,168.34","2,186.89","2,146.92","71.28K","-0.71%"
"Mar 26, 2014","2,171.05","2,181.23","2,186.08","2,165.22","58.28K","-0.16%"
"Mar 25, 2014","2,174.44","2,170.78","2,191.49","2,164.67","86.88K","-0.10%"
"Mar 24, 2014","2,176.55","2,161.90","2,186.73","2,150.87","104.49K","0.82%"
"Mar 21, 2014","2,158.80","2,079.87","2,163.22","2,077.76","104.03K","3.44%"
"Mar 20, 2014","2,086.97","2,116.18","2,134.79","2,086.50","67.63K","-1.60%"
"Mar 19, 2014","2,120.87","2,131.28","2,131.28","2,101.28","59.30K","-0.81%"
"Mar 18, 2014","2,138.13","2,146.12","2,152.46","2,134.92","55.35K","-0.23%"
"Mar 17, 2014","2,143.04","2,132.79","2,143.20","2,118.95","52.41K","0.95%"
"Mar 14, 2014","2,122.84","2,129.87","2,140.38","2,109.57","58.62K","-0.82%"
"Mar 13, 2014","2,140.33","2,119.55","2,149.44","2,115.99","69.23K","1.24%"
"Mar 12, 2014","2,114.13","2,102.80","2,130.59","2,090.76","70.07K","0.26%"
"Mar 11, 2014","2,108.66","2,092.61","2,118.79","2,088.73","57.62K","0.52%"
"Mar 10, 2014","2,097.79","2,149.68","2,149.68","2,095.07","71.42K","-3.25%"
"Mar 07, 2014","2,168.36","2,170.04","2,189.39","2,161.44","64.27K","-0.24%"
"Mar 06, 2014","2,173.63","2,159.40","2,181.43","2,136.45","69.09K","0.45%"
"Mar 05, 2014","2,163.98","2,187.35","2,189.09","2,159.59","61.33K","-0.93%"
"Mar 04, 2014","2,184.27","2,183.86","2,188.60","2,161.59","73.07K","-0.28%"
"Mar 03, 2014","2,190.37","2,173.91","2,194.22","2,167.91","82.07K","0.52%"
"Feb 28, 2014","2,178.97","2,149.45","2,180.47","2,133.55","76.67K","1.15%"
"Feb 27, 2014","2,154.11","2,170.81","2,180.06","2,150.14","90.10K","-0.43%"
"Feb 26, 2014","2,163.41","2,147.74","2,164.70","2,137.08","77.99K","0.25%"
"Feb 25, 2014","2,157.91","2,216.51","2,225.21","2,150.09","93.24K","-2.56%"
"Feb 24, 2014","2,214.51","2,246.72","2,246.72","2,194.16","89.22K","-2.20%"
"Feb 21, 2014","2,264.29","2,284.03","2,287.87","2,250.65","76.37K","-1.01%"
"Feb 20, 2014","2,287.44","2,314.09","2,331.70","2,286.20","106.44K","-0.92%"
"Feb 19, 2014","2,308.66","2,280.93","2,317.42","2,274.15","99.35K","1.15%"
"Feb 18, 2014","2,282.44","2,310.31","2,310.31","2,276.11","87.05K","-1.26%"
"Feb 17, 2014","2,311.65","2,308.79","2,315.58","2,293.55","87.83K","0.70%"
"Feb 14, 2014","2,295.57","2,278.40","2,295.85","2,274.43","67.08K","0.70%"
"Feb 13, 2014","2,279.55","2,288.45","2,307.47","2,278.26","96.22K","-0.51%"
"Feb 12, 2014","2,291.25","2,286.19","2,294.32","2,276.44","76.59K","0.25%"
"Feb 11, 2014","2,285.56","2,267.74","2,296.52","2,262.60","99.23K","0.80%"
"Feb 10, 2014","2,267.53","2,221.54","2,270.19","2,221.54","83.07K","2.49%"
"Feb 07, 2014","2,212.48","2,187.34","2,212.50","2,177.12","50.46K","0.46%"
"Jan 30, 2014","2,202.45","2,223.16","2,223.16","2,200.22","43.63K","-1.14%"
"Jan 29, 2014","2,227.78","2,225.71","2,233.06","2,219.93","50.22K","0.36%"
"Jan 28, 2014","2,219.86","2,220.78","2,233.26","2,205.97","53.27K","0.18%"
"Jan 27, 2014","2,215.92","2,233.01","2,233.23","2,211.80","70.34K","-1.33%"
"Jan 24, 2014","2,245.68","2,225.76","2,257.36","2,222.89","61.17K","0.62%"
"Jan 23, 2014","2,231.89","2,242.24","2,248.92","2,228.06","56.35K","-0.53%"
"Jan 22, 2014","2,243.80","2,190.43","2,244.13","2,187.53","70.64K","2.58%"
"Jan 21, 2014","2,187.41","2,168.42","2,197.92","2,168.42","40.31K","0.99%"
"Jan 20, 2014","2,165.99","2,173.65","2,182.46","2,156.46","40.56K","-0.57%"
"Jan 17, 2014","2,178.49","2,203.82","2,205.97","2,175.88","50.27K","-1.51%"
"Jan 16, 2014","2,211.84","2,209.45","2,227.26","2,201.56","52.30K","0.13%"
"Jan 15, 2014","2,208.94","2,210.02","2,215.90","2,193.80","48.96K","-0.18%"
"Jan 14, 2014","2,212.85","2,192.84","2,214.12","2,179.91","54.05K","0.87%"
"Jan 13, 2014","2,193.68","2,207.00","2,222.07","2,183.60","50.12K","-0.51%"
"Jan 10, 2014","2,204.85","2,216.52","2,224.49","2,200.22","54.17K","-0.78%"
"Jan 09, 2014","2,222.22","2,236.97","2,258.89","2,220.80","55.99K","-0.88%"
"Jan 08, 2014","2,241.91","2,240.64","2,262.58","2,228.42","51.35K","0.17%"
"Jan 07, 2014","2,238.00","2,222.31","2,246.79","2,218.65","43.75K","-0.03%"
"Jan 06, 2014","2,238.64","2,286.37","2,286.37","2,229.33","66.30K","-2.28%"
"Jan 03, 2014","2,290.78","2,311.97","2,314.84","2,280.89","59.78K","-1.34%"
"Jan 02, 2014","2,321.98","2,323.43","2,325.99","2,310.65","45.19K","-0.35%"
"Dec 31, 2013","2,330.03","2,289.01","2,333.07","2,287.12","56.63K","1.33%"
"Dec 30, 2013","2,299.46","2,313.38","2,316.62","2,295.64","48.41K","-0.17%"
"Dec 27, 2013","2,303.48","2,268.53","2,315.18","2,264.39","53.39K","1.68%"
"Dec 26, 2013","2,265.33","2,299.97","2,301.49","2,263.92","51.50K","-1.73%"
"Dec 25, 2013","2,305.11","2,291.75","2,305.61","2,281.60","44.01K","0.74%"
"Dec 24, 2013","2,288.25","2,291.12","2,312.83","2,270.24","45.60K","0.16%"
"Dec 23, 2013","2,284.60","2,283.80","2,295.76","2,259.57","45.58K","0.28%"
"Dec 20, 2013","2,278.14","2,335.05","2,338.88","2,278.10","65.20K","-2.33%"
